시도,시군구,관광명소수,음식점수,쇼핑점수,인구수
경상남도,거제시,24,123,14,245956
경상남도,거제시,18,104,9,245956
경상남도,거제시,19,164,18,245956
경상남도,거제시,7,336,16,245956
경상남도,거제시,5,166,22,245956
경상남도,거제시,3,420,13,245956
경상남도,거제시,1,416,14,245956
경상남도,거제시,11,369,36,245956
경상남도,거제시,1,575,17,245956
경상남도,거제시,5,1166,59,245956
경상남도,거제시,9,238,20,245956
경상남도,거제시,4,176,11,245956
경상남도,거창군,42,906,88,61409
경상남도,거창군,14,11,,61409
경상남도,거창군,11,16,5,61409
경상남도,거창군,10,12,6,61409
경상남도,거창군,16,21,6,61409
경상남도,거창군,30,43,10,61409
경상남도,거창군,21,31,5,61409
경상남도,거창군,31,12,4,61409
경상남도,거창군,23,14,1,61409
경상남도,거창군,23,12,3,61409
경상남도,거창군,28,76,6,61409
경상남도,거창군,13,8,4,61409
경상남도,고성군,34,618,32,51442
경상남도,고성군,14,27,1,51442
경상남도,고성군,19,17,5,51442
경상남도,고성군,22,61,4,51442
경상남도,고성군,13,21,6,51442
경상남도,고성군,27,4,2,51442
경상남도,고성군,14,8,1,51442
경상남도,고성군,13,20,8,51442
경상남도,고성군,27,15,6,51442
경상남도,고성군,20,2,3,51442
경상남도,고성군,21,140,15,51442
경상남도,고성군,29,29,3,51442
경상남도,고성군,28,71,8,51442
경상남도,고성군,23,85,8,51442
경상남도,김해시,37,1078,81,542350
경상남도,김해시,28,212,28,542350
경상남도,김해시,38,243,28,542350
경상남도,김해시,44,236,46,542350
경상남도,김해시,29,110,14,542350
경상남도,김해시,19,109,18,542350
경상남도,김해시,19,113,15,542350
경상남도,김해시,12,126,14,542350
경상남도,김해시,11,245,31,542350
경상남도,김해시,2,446,22,542350
경상남도,김해시,12,1353,100,542350
경상남도,김해시,11,1055,57,542350
경상남도,김해시,6,187,21,542350
경상남도,김해시,9,904,58,542350
경상남도,김해시,12,684,64,542350
경상남도,김해시,8,153,13,542350
경상남도,김해시,5,624,63,542350
경상남도,김해시,8,886,37,542350
경상남도,김해시,7,843,33,542350
경상남도,남해군,26,357,22,43033
경상남도,남해군,33,65,11,43033
경상남도,남해군,16,55,12,43033
경상남도,남해군,38,135,20,43033
경상남도,남해군,13,104,13,43033
경상남도,남해군,47,56,17,43033
경상남도,남해군,19,37,9,43033
경상남도,남해군,24,31,6,43033
경상남도,남해군,31,51,8,43033
경상남도,남해군,29,92,9,43033
경상남도,밀양시,40,182,12,104868
경상남도,밀양시,9,202,21,104868
경상남도,밀양시,26,59,6,104868
경상남도,밀양시,22,40,11,104868
경상남도,밀양시,25,59,11,104868
경상남도,밀양시,44,64,13,104868
경상남도,밀양시,41,138,21,104868
경상남도,밀양시,20,111,12,104868
경상남도,밀양시,20,33,2,104868
경상남도,밀양시,43,91,9,104868
경상남도,밀양시,14,20,3,104868
경상남도,밀양시,9,113,14,104868
경상남도,밀양시,7,537,26,104868
경상남도,밀양시,4,477,25,104868
경상남도,밀양시,11,111,13,104868
경상남도,밀양시,4,80,11,104868
경상남도,사천시,26,541,20,111234
경상남도,사천시,26,150,12,111234
경상남도,사천시,23,184,10,111234
경상남도,사천시,28,124,12,111234
경상남도,사천시,15,38,4,111234
경상남도,사천시,31,92,12,111234
경상남도,사천시,24,91,10,111234
경상남도,사천시,39,82,6,111234
경상남도,사천시,16,188,27,111234
경상남도,사천시,5,217,18,111234
경상남도,사천시,8,225,19,111234
경상남도,사천시,6,355,42,111234
경상남도,사천시,11,50,9,111234
경상남도,사천시,25,114,7,111234
경상남도,산청군,46,182,17,34895
경상남도,산청군,35,12,5,34895
경상남도,산청군,32,5,5,34895
경상남도,산청군,38,43,9,34895
경상남도,산청군,54,49,6,34895
경상남도,산청군,21,24,4,34895
경상남도,산청군,57,141,15,34895
경상남도,산청군,38,68,24,34895
경상남도,산청군,42,162,14,34895
경상남도,산청군,21,11,4,34895
경상남도,산청군,27,17,5,34895
경상남도,양산시,18,1650,58,351797
경상남도,양산시,21,419,29,351797
경상남도,양산시,35,105,20,351797
경상남도,양산시,23,285,32,351797
경상남도,양산시,57,374,32,351797
경상남도,양산시,6,565,33,351797
경상남도,양산시,3,576,23,351797
경상남도,양산시,6,419,33,351797
경상남도,양산시,7,110,16,351797
경상남도,양산시,18,733,53,351797
경상남도,양산시,16,150,24,351797
경상남도,양산시,10,402,31,351797
경상남도,양산시,7,253,23,351797
경상남도,의령군,28,263,21,26818
경상남도,의령군,16,17,2,26818
경상남도,의령군,19,12,2,26818
경상남도,의령군,21,15,3,26818
경상남도,의령군,24,8,3,26818
경상남도,의령군,20,3,4,26818
경상남도,의령군,17,18,3,26818
경상남도,의령군,18,13,4,26818
경상남도,의령군,,4,1,26818
경상남도,의령군,9,99,11,26818
경상남도,의령군,6,8,2,26818
경상남도,의령군,11,18,5,26818
경상남도,의령군,10,17,5,26818
경상남도,진주시,29,151,12,347795
경상남도,진주시,12,49,4,347795
경상남도,진주시,15,69,14,347795
경상남도,진주시,25,30,7,347795
경상남도,진주시,22,43,4,347795
경상남도,진주시,25,95,11,347795
경상남도,진주시,37,11,7,347795
경상남도,진주시,17,31,2,347795
경상남도,진주시,19,18,7,347795
경상남도,진주시,30,50,11,347795
경상남도,진주시,17,267,15,347795
경상남도,진주시,21,23,10,347795
경상남도,진주시,22,8,4,347795
경상남도,진주시,39,38,7,347795
경상남도,진주시,8,11,3,347795
경상남도,진주시,11,19,6,347795
경상남도,진주시,13,616,52,347795
경상남도,진주시,10,553,29,347795
경상남도,진주시,15,480,53,347795
경상남도,진주시,7,285,27,347795
경상남도,진주시,3,583,52,347795
경상남도,진주시,2,626,36,347795
경상남도,진주시,,228,32,347795
경상남도,진주시,7,310,23,347795
경상남도,진주시,1,513,25,347795
경상남도,진주시,,364,24,347795
경상남도,진주시,3,117,21,347795
경상남도,진주시,10,192,30,347795
경상남도,진주시,5,537,22,347795
경상남도,진주시,1,249,12,347795
경상남도,창녕군,43,436,35,61400
경상남도,창녕군,20,327,27,61400
경상남도,창녕군,26,28,4,61400
경상남도,창녕군,19,21,4,61400
경상남도,창녕군,11,68,10,61400
경상남도,창녕군,13,48,10,61400
경상남도,창녕군,16,15,6,61400
경상남도,창녕군,11,30,4,61400
경상남도,창녕군,17,49,3,61400
경상남도,창녕군,15,152,14,61400
경상남도,창녕군,11,7,1,61400
경상남도,창녕군,4,47,6,61400
경상남도,창녕군,2,14,4,61400
경상남도,창녕군,27,164,21,61400
경상남도,창원시 마산합포구,24,203,23,174933
경상남도,창원시 마산합포구,20,323,18,174933
경상남도,창원시 마산합포구,21,57,7,174933
경상남도,창원시 마산합포구,40,117,11,174933
경상남도,창원시 마산합포구,6,172,13,174933
경상남도,창원시 마산합포구,1,27,1,174933
경상남도,창원시 마산합포구,8,626,34,174933
경상남도,창원시 마산합포구,7,251,28,174933
경상남도,창원시 마산합포구,,234,30,174933
경상남도,창원시 마산합포구,7,139,20,174933
경상남도,창원시 마산합포구,4,120,20,174933
경상남도,창원시 마산합포구,7,116,14,174933
경상남도,창원시 마산합포구,4,108,9,174933
경상남도,창원시 마산합포구,30,961,46,174933
경상남도,창원시 마산합포구,1,117,21,174933
경상남도,창원시 마산합포구,6,454,26,174933
경상남도,창원시 마산회원구,32,921,96,191730
경상남도,창원시 마산회원구,3,152,24,191730
경상남도,창원시 마산회원구,10,129,18,191730
경상남도,창원시 마산회원구,3,421,40,191730
경상남도,창원시 마산회원구,7,87,20,191730
경상남도,창원시 마산회원구,5,264,22,191730
경상남도,창원시 마산회원구,2,325,25,191730
경상남도,창원시 마산회원구,2,126,13,191730
경상남도,창원시 마산회원구,4,500,34,191730
경상남도,창원시 마산회원구,2,119,24,191730
경상남도,창원시 마산회원구,1,86,24,191730
경상남도,창원시 마산회원구,2,95,17,191730
경상남도,창원시 성산구,2,291,39,215143
경상남도,창원시 성산구,5,892,63,215143
경상남도,창원시 성산구,3,1164,38,215143
경상남도,창원시 성산구,5,498,58,215143
경상남도,창원시 성산구,1,516,39,215143
경상남도,창원시 성산구,5,266,27,215143
경상남도,창원시 성산구,7,241,16,215143
경상남도,창원시 의창구,34,259,30,262743
경상남도,창원시 의창구,29,472,28,262743
경상남도,창원시 의창구,5,143,14,262743
경상남도,창원시 의창구,9,737,61,262743
경상남도,창원시 의창구,18,773,70,262743
경상남도,창원시 의창구,9,758,97,262743
경상남도,창원시 의창구,13,784,70,262743
경상남도,창원시 의창구,13,632,42,262743
경상남도,창원시 진해구,4,124,9,192612
경상남도,창원시 진해구,5,109,12,192612
경상남도,창원시 진해구,5,413,17,192612
경상남도,창원시 진해구,12,105,22,192612
경상남도,창원시 진해구,,40,16,192612
경상남도,창원시 진해구,6,156,19,192612
경상남도,창원시 진해구,4,138,23,192612
경상남도,창원시 진해구,3,395,14,192612
경상남도,창원시 진해구,2,379,14,192612
경상남도,창원시 진해구,4,267,24,192612
경상남도,창원시 진해구,,118,10,192612
경상남도,창원시 진해구,6,160,17,192612
경상남도,창원시 진해구,20,167,20,192612
경상남도,창원시 진해구,20,131,10,192612
경상남도,창원시 진해구,8,872,44,192612
경상남도,통영시,21,113,15,128595
경상남도,통영시,6,108,17,128595
경상남도,통영시,13,33,8,128595
경상남도,통영시,29,600,42,128595
경상남도,통영시,12,68,3,128595
경상남도,통영시,8,16,1,128595
경상남도,통영시,6,45,12,128595
경상남도,통영시,3,137,25,128595
경상남도,통영시,4,143,16,128595
경상남도,통영시,14,396,20,128595
경상남도,통영시,15,268,27,128595
경상남도,통영시,1,197,17,128595
경상남도,통영시,4,160,17,128595
경상남도,통영시,18,310,18,128595
경상남도,통영시,4,410,22,128595
경상남도,하동군,21,286,33,44911
경상남도,하동군,30,171,19,44911
경상남도,하동군,22,43,10,44911
경상남도,하동군,15,12,2,44911
경상남도,하동군,11,34,9,44911
경상남도,하동군,27,41,6,44911
경상남도,하동군,24,156,18,44911
경상남도,하동군,42,186,24,44911
경상남도,하동군,25,10,4,44911
경상남도,하동군,20,17,3,44911
경상남도,하동군,23,46,4,44911
경상남도,하동군,41,62,13,44911
경상남도,하동군,6,70,9,44911
경상남도,함안군,40,423,35,64235
경상남도,함안군,37,338,32,64235
경상남도,함안군,33,30,2,64235
경상남도,함안군,48,171,24,64235
경상남도,함안군,12,81,16,64235
경상남도,함안군,26,59,10,64235
경상남도,함안군,22,105,17,64235
경상남도,함안군,11,29,6,64235
경상남도,함안군,37,69,5,64235
경상남도,함안군,17,16,1,64235
경상남도,함양군,50,458,39,39076
경상남도,함양군,44,65,11,39076
경상남도,함양군,35,14,2,39076
경상남도,함양군,30,7,2,39076
경상남도,함양군,19,48,5,39076
경상남도,함양군,27,15,2,39076
경상남도,함양군,40,104,16,39076
경상남도,함양군,13,19,7,39076
경상남도,함양군,15,34,7,39076
경상남도,함양군,15,12,2,39076
경상남도,함양군,20,6,2,39076
경상남도,합천군,36,280,28,44088
경상남도,합천군,18,33,9,44088
경상남도,합천군,20,20,8,44088
경상남도,합천군,48,115,28,44088
경상남도,합천군,15,36,8,44088
경상남도,합천군,30,11,2,44088
경상남도,합천군,19,66,11,44088
경상남도,합천군,9,16,2,44088
경상남도,합천군,9,4,1,44088
경상남도,합천군,11,23,3,44088
경상남도,합천군,12,10,4,44088
경상남도,합천군,33,17,7,44088
경상남도,합천군,37,11,2,44088
경상남도,합천군,29,69,15,44088
경상남도,합천군,30,23,3,44088
경상남도,합천군,20,50,8,44088
경상남도,합천군,35,22,3,44088
경상북도,경산시,26,607,42,262988
경상북도,경산시,11,634,59,262988
경상북도,경산시,1,16,1,262988
경상북도,경산시,36,168,16,262988
경상북도,경산시,22,174,20,262988
경상북도,경산시,36,23,5,262988
경상북도,경산시,24,52,10,262988
경상북도,경산시,7,257,32,262988
경상북도,경산시,11,44,8,262988
경상북도,경산시,4,248,17,262988
경상북도,경산시,9,245,27,262988
경상북도,경산시,6,206,21,262988
경상북도,경산시,3,651,29,262988
경상북도,경산시,,253,31,262988
경상북도,경산시,6,500,36,262988
경상북도,경산시,13,646,48,262988
경상북도,경주시,25,381,42,253468
경상북도,경주시,64,586,69,253468
경상북도,경주시,47,207,19,253468
경상북도,경주시,51,459,40,253468
경상북도,경주시,28,101,19,253468
경상북도,경주시,33,295,31,253468
경상북도,경주시,46,94,12,253468
경상북도,경주시,20,117,14,253468
경상북도,경주시,19,54,11,253468
경상북도,경주시,34,137,13,253468
경상북도,경주시,27,126,22,253468
경상북도,경주시,16,119,20,253468
경상북도,경주시,11,465,21,253468
경상북도,경주시,8,277,38,253468
경상북도,경주시,13,534,40,253468
경상북도,경주시,33,266,22,253468
경상북도,경주시,18,288,17,253468
경상북도,경주시,42,107,12,253468
경상북도,경주시,1,235,14,253468
경상북도,경주시,10,490,32,253468
경상북도,경주시,2,729,38,253468
경상북도,경주시,49,330,25,253468
경상북도,경주시,41,198,15,253468
경상북도,고령군,39,278,23,31378
경상북도,고령군,10,21,6,31378
경상북도,고령군,7,29,6,31378
경상북도,고령군,16,48,11,31378
경상북도,고령군,13,135,13,31378
경상북도,고령군,8,34,9,31378
경상북도,고령군,4,7,2,31378
경상북도,고령군,28,48,13,31378
경상북도,구미시,22,361,34,416279
경상북도,구미시,13,353,46,416279
경상북도,구미시,12,11,5,416279
경상북도,구미시,12,31,3,416279
경상북도,구미시,16,49,6,416279
경상북도,구미시,24,86,13,416279
경상북도,구미시,13,283,20,416279
경상북도,구미시,16,89,12,416279
경상북도,구미시,5,407,26,416279
경상북도,구미시,3,285,24,416279
경상북도,구미시,3,310,29,416279
경상북도,구미시,3,391,45,416279
경상북도,구미시,4,37,10,416279
경상북도,구미시,17,927,53,416279
경상북도,구미시,1,203,14,416279
경상북도,구미시,2,330,30,416279
경상북도,구미시,1,181,26,416279
경상북도,구미시,,77,11,416279
경상북도,구미시,,126,10,416279
경상북도,구미시,,33,3,416279
경상북도,구미시,,159,24,416279
경상북도,구미시,1,54,13,416279
경상북도,구미시,1,625,34,416279
경상북도,구미시,3,286,31,416279
경상북도,구미시,9,1182,69,416279
경상북도,구미시,5,562,30,416279
경상북도,구미시,4,815,47,416279
경상북도,군위군,28,176,22,23299
경상북도,군위군,25,14,9,23299
경상북도,군위군,23,45,9,23299
경상북도,군위군,23,108,12,23299
경상북도,군위군,12,13,8,23299
경상북도,군위군,14,37,11,23299
경상북도,군위군,19,22,7,23299
경상북도,군위군,12,16,4,23299
경상북도,김천시,18,113,14,140547
경상북도,김천시,12,34,5,140547
경상북도,김천시,10,60,5,140547
경상북도,김천시,8,13,6,140547
경상북도,김천시,10,40,9,140547
경상북도,김천시,9,32,5,140547
경상북도,김천시,20,39,8,140547
경상북도,김천시,17,92,14,140547
경상북도,김천시,4,11,2,140547
경상북도,김천시,12,8,2,140547
경상북도,김천시,23,22,4,140547
경상북도,김천시,19,50,10,140547
경상북도,김천시,13,9,3,140547
경상북도,김천시,16,26,7,140547
경상북도,김천시,16,25,5,140547
경상북도,김천시,1,269,50,140547
경상북도,김천시,5,279,35,140547
경상북도,김천시,5,85,16,140547
경상북도,김천시,9,541,38,140547
경상북도,김천시,4,383,42,140547
경상북도,김천시,1,171,19,140547
경상북도,김천시,2,230,11,140547
경상북도,문경시,40,249,29,71213
경상북도,문경시,20,82,19,71213
경상북도,문경시,10,16,3,71213
경상북도,문경시,7,35,6,71213
경상북도,문경시,10,31,4,71213
경상북도,문경시,9,29,8,71213
경상북도,문경시,8,26,3,71213
경상북도,문경시,16,56,8,71213
경상북도,문경시,16,37,10,71213
경상북도,문경시,6,216,18,71213
경상북도,문경시,2,274,35,71213
경상북도,문경시,9,158,20,71213
경상북도,문경시,7,40,11,71213
경상북도,문경시,2,387,30,71213
경상북도,봉화군,17,195,30,31555
경상북도,봉화군,16,42,8,31555
경상북도,봉화군,14,43,8,31555
경상북도,봉화군,6,18,4,31555
경상북도,봉화군,19,106,16,31555
경상북도,봉화군,13,46,10,31555
경상북도,봉화군,8,18,4,31555
경상북도,봉화군,19,31,8,31555
경상북도,봉화군,8,7,4,31555
경상북도,봉화군,10,40,13,31555
경상북도,상주시,9,124,21,97483
경상북도,상주시,10,11,2,97483
경상북도,상주시,17,31,9,97483
경상북도,상주시,20,65,10,97483
경상북도,상주시,8,30,5,97483
경상북도,상주시,15,66,16,97483
경상북도,상주시,13,3,1,97483
경상북도,상주시,9,11,3,97483
경상북도,상주시,11,39,8,97483
경상북도,상주시,16,26,3,97483
경상북도,상주시,12,28,5,97483
경상북도,상주시,12,62,9,97483
경상북도,상주시,19,42,12,97483
경상북도,상주시,6,13,2,97483
경상북도,상주시,11,17,4,97483
경상북도,상주시,1,24,7,97483
경상북도,상주시,19,8,3,97483
경상북도,상주시,5,6,1,97483
경상북도,상주시,11,342,37,97483
경상북도,상주시,10,294,17,97483
경상북도,상주시,2,95,19,97483
경상북도,상주시,8,310,30,97483
경상북도,상주시,4,66,7,97483
경상북도,상주시,8,75,13,97483
경상북도,성주군,27,345,32,43225
경상북도,성주군,14,106,17,43225
경상북도,성주군,28,36,8,43225
경상북도,성주군,19,74,8,43225
경상북도,성주군,14,60,16,43225
경상북도,성주군,14,39,6,43225
경상북도,성주군,16,22,6,43225
경상북도,성주군,14,34,11,43225
경상북도,성주군,15,97,6,43225
경상북도,성주군,25,35,7,43225
경상북도,안동시,29,160,28,158803
경상북도,안동시,18,41,2,158803
경상북도,안동시,13,38,6,158803
경상북도,안동시,16,33,8,158803
경상북도,안동시,31,203,19,158803
경상북도,안동시,11,29,7,158803
경상북도,안동시,20,15,4,158803
경상북도,안동시,8,24,4,158803
경상북도,안동시,16,7,6,158803
경상북도,안동시,12,48,15,158803
경상북도,안동시,22,12,5,158803
경상북도,안동시,8,16,6,158803
경상북도,안동시,15,34,10,158803
경상북도,안동시,6,9,7,158803
경상북도,안동시,22,434,36,158803
경상북도,안동시,5,92,7,158803
경상북도,안동시,14,395,44,158803
경상북도,안동시,3,293,29,158803
경상북도,안동시,1,261,27,158803
경상북도,안동시,,36,20,158803
경상북도,안동시,3,103,21,158803
경상북도,안동시,,477,31,158803
경상북도,안동시,3,128,23,158803
경상북도,안동시,3,231,12,158803
경상북도,영덕군,43,365,35,36399
경상북도,영덕군,24,445,42,36399
경상북도,영덕군,20,106,7,36399
경상북도,영덕군,11,14,5,36399
경상북도,영덕군,12,15,4,36399
경상북도,영덕군,17,103,15,36399
경상북도,영덕군,19,221,30,36399
경상북도,영덕군,18,37,12,36399
경상북도,영덕군,9,9,4,36399
경상북도,영양군,18,171,26,16677
경상북도,영양군,15,31,9,16677
경상북도,영양군,14,7,4,16677
경상북도,영양군,28,5,5,16677
경상북도,영양군,18,12,6,16677
경상북도,영양군,18,21,2,16677
경상북도,영주시,31,278,41,103272
경상북도,영주시,9,16,1,103272
경상북도,영주시,10,10,1,103272
경상북도,영주시,12,5,1,103272
경상북도,영주시,10,14,4,103272
경상북도,영주시,10,25,6,103272
경상북도,영주시,11,44,6,103272
경상북도,영주시,22,48,5,103272
경상북도,영주시,9,15,5,103272
경상북도,영주시,15,48,13,103272
경상북도,영주시,8,53,17,103272
경상북도,영주시,4,230,33,103272
경상북도,영주시,4,208,30,103272
경상북도,영주시,3,129,21,103272
경상북도,영주시,5,84,12,103272
경상북도,영주시,1,362,27,103272
경상북도,영주시,5,136,23,103272
경상북도,영주시,4,371,31,103272
경상북도,영주시,6,105,18,103272
경상북도,영천시,31,170,27,101904
경상북도,영천시,63,60,6,101904
경상북도,영천시,51,128,15,101904
경상북도,영천시,62,26,8,101904
경상북도,영천시,29,20,10,101904
경상북도,영천시,59,41,9,101904
경상북도,영천시,16,16,5,101904
경상북도,영천시,48,64,12,101904
경상북도,영천시,47,107,17,101904
경상북도,영천시,30,45,13,101904
경상북도,영천시,33,46,7,101904
경상북도,영천시,11,522,31,101904
경상북도,영천시,25,321,23,101904
경상북도,영천시,22,62,19,101904
경상북도,영천시,7,219,21,101904
경상북도,영천시,24,106,16,101904
경상북도,예천군,25,405,62,55558
경상북도,예천군,11,28,3,55558
경상북도,예천군,14,31,10,55558
경상북도,예천군,11,12,2,55558
경상북도,예천군,11,161,8,55558
경상북도,예천군,2,14,5,55558
경상북도,예천군,9,51,11,55558
경상북도,예천군,3,15,1,55558
경상북도,예천군,8,42,7,55558
경상북도,예천군,2,61,9,55558
경상북도,예천군,12,11,3,55558
경상북도,예천군,5,13,6,55558
경상북도,울릉군,35,216,40,9128
경상북도,울릉군,15,25,10,9128
경상북도,울릉군,14,29,4,9128
경상북도,울진군,16,261,32,48743
경상북도,울진군,10,44,16,48743
경상북도,울진군,17,190,16,48743
경상북도,울진군,23,59,9,48743
경상북도,울진군,12,45,11,48743
경상북도,울진군,10,53,6,48743
경상북도,울진군,7,305,23,48743
경상북도,울진군,11,336,42,48743
경상북도,울진군,21,5,4,48743
경상북도,울진군,9,23,6,48743
경상북도,의성군,38,319,44,51827
경상북도,의성군,13,30,8,51827
경상북도,의성군,9,15,3,51827
경상북도,의성군,7,17,5,51827
경상북도,의성군,9,9,4,51827
경상북도,의성군,13,8,6,51827
경상북도,의성군,13,13,7,51827
경상북도,의성군,34,74,17,51827
경상북도,의성군,19,86,12,51827
경상북도,의성군,15,14,5,51827
경상북도,의성군,5,6,1,51827
경상북도,의성군,13,37,5,51827
경상북도,의성군,6,6,3,51827
경상북도,의성군,15,140,18,51827
경상북도,의성군,10,40,14,51827
경상북도,의성군,4,1,3,51827
경상북도,의성군,26,11,6,51827
경상북도,의성군,8,2,3,51827
경상북도,청도군,31,116,14,42332
경상북도,청도군,26,332,37,42332
경상북도,청도군,5,11,4,42332
경상북도,청도군,13,81,10,42332
경상북도,청도군,15,59,3,42332
경상북도,청도군,19,58,10,42332
경상북도,청도군,31,80,21,42332
경상북도,청도군,19,62,11,42332
경상북도,청도군,18,31,5,42332
경상북도,청송군,32,199,20,25077
경상북도,청송군,,5,1,25077
경상북도,청송군,36,65,8,25077
경상북도,청송군,9,33,11,25077
경상북도,청송군,14,41,5,25077
경상북도,청송군,23,54,9,25077
경상북도,청송군,19,41,9,25077
경상북도,청송군,18,8,1,25077
경상북도,청송군,27,177,22,25077
경상북도,칠곡군,16,743,66,114951
경상북도,칠곡군,24,539,37,114951
경상북도,칠곡군,18,547,35,114951
경상북도,칠곡군,23,72,13,114951
경상북도,칠곡군,33,272,23,114951
경상북도,칠곡군,20,126,23,114951
경상북도,칠곡군,8,155,27,114951
경상북도,칠곡군,8,26,9,114951
경상북도,포항시 남구,24,331,32,230573
경상북도,포항시 남구,22,465,51,230573
경상북도,포항시 남구,20,1324,91,230573
경상북도,포항시 남구,13,122,13,230573
경상북도,포항시 남구,18,211,18,230573
경상북도,포항시 남구,30,94,13,230573
경상북도,포항시 남구,11,102,16,230573
경상북도,포항시 남구,3,871,91,230573
경상북도,포항시 남구,6,511,60,230573
경상북도,포항시 남구,4,236,42,230573
경상북도,포항시 남구,,171,19,230573
경상북도,포항시 남구,2,45,7,230573
경상북도,포항시 남구,,392,23,230573
경상북도,포항시 남구,4,604,27,230573
경상북도,포항시 북구,63,666,89,272566
경상북도,포항시 북구,44,51,10,272566
경상북도,포항시 북구,35,144,29,272566
경상북도,포항시 북구,37,92,15,272566
경상북도,포항시 북구,33,85,21,272566
경상북도,포항시 북구,23,50,11,272566
경상북도,포항시 북구,16,10,6,272566
경상북도,포항시 북구,12,792,75,272566
경상북도,포항시 북구,4,124,24,272566
경상북도,포항시 북구,5,967,71,272566
경상북도,포항시 북구,4,196,34,272566
경상북도,포항시 북구,5,330,36,272566
경상북도,포항시 북구,7,324,31,272566
경상북도,포항시 북구,11,1122,74,272566
경상북도,포항시 북구,4,128,15,272566
광주광역시,광산구,1,67,14,406126
광주광역시,광산구,5,349,44,406126
광주광역시,광산구,1,201,16,406126
광주광역시,광산구,4,25,9,406126
광주광역시,광산구,8,361,36,406126
광주광역시,광산구,3,414,36,406126
광주광역시,광산구,,283,20,406126
광주광역시,광산구,2,194,16,406126
광주광역시,광산구,2,232,19,406126
광주광역시,광산구,1,305,19,406126
광주광역시,광산구,4,917,50,406126
광주광역시,광산구,1,373,30,406126
광주광역시,광산구,1,252,28,406126
광주광역시,광산구,2,1136,57,406126
광주광역시,광산구,7,511,48,406126
광주광역시,광산구,18,36,6,406126
광주광역시,광산구,7,28,5,406126
광주광역시,광산구,12,115,17,406126
광주광역시,광산구,18,27,3,406126
광주광역시,광산구,13,12,6,406126
광주광역시,광산구,2,353,29,406126
광주광역시,남구,2,135,7,214752
광주광역시,남구,1,53,9,214752
광주광역시,남구,2,88,14,214752
광주광역시,남구,1,166,9,214752
광주광역시,남구,1,315,22,214752
광주광역시,남구,5,69,11,214752
광주광역시,남구,8,79,22,214752
광주광역시,남구,,146,22,214752
광주광역시,남구,1,123,21,214752
광주광역시,남구,,125,17,214752
광주광역시,남구,1,115,10,214752
광주광역시,남구,4,453,37,214752
광주광역시,남구,1,215,41,214752
광주광역시,남구,9,452,47,214752
광주광역시,남구,6,126,17,214752
광주광역시,남구,28,55,14,214752
광주광역시,동구,15,827,38,102645
광주광역시,동구,2,131,17,102645
광주광역시,동구,3,123,22,102645
광주광역시,동구,2,97,13,102645
광주광역시,동구,5,156,16,102645
광주광역시,동구,8,110,20,102645
광주광역시,동구,,220,6,102645
광주광역시,동구,8,134,15,102645
광주광역시,동구,11,298,14,102645
광주광역시,동구,4,198,20,102645
광주광역시,동구,34,207,14,102645
광주광역시,동구,9,74,10,102645
광주광역시,동구,19,52,12,102645
광주광역시,북구,1,53,7,431256
광주광역시,북구,,94,13,431256
광주광역시,북구,2,163,12,431256
광주광역시,북구,4,183,31,431256
광주광역시,북구,3,86,18,431256
광주광역시,북구,,264,25,431256
광주광역시,북구,5,958,52,431256
광주광역시,북구,,348,15,431256
광주광역시,북구,3,217,27,431256
광주광역시,북구,1,131,22,431256
광주광역시,북구,1,116,26,431256
광주광역시,북구,1,188,24,431256
광주광역시,북구,2,79,7,431256
광주광역시,북구,3,79,20,431256
광주광역시,북구,3,177,14,431256
광주광역시,북구,2,188,32,431256
광주광역시,북구,1,119,16,431256
광주광역시,북구,6,229,24,431256
광주광역시,북구,12,204,20,431256
광주광역시,북구,2,125,13,431256
광주광역시,북구,3,331,25,431256
광주광역시,북구,1,167,12,431256
광주광역시,북구,3,182,27,431256
광주광역시,북구,,288,23,431256
광주광역시,북구,31,97,9,431256
광주광역시,북구,11,473,42,431256
광주광역시,북구,,427,39,431256
광주광역시,서구,4,120,13,297214
광주광역시,서구,2,29,12,297214
광주광역시,서구,3,105,13,297214
광주광역시,서구,2,187,19,297214
광주광역시,서구,,213,20,297214
광주광역시,서구,2,167,20,297214
광주광역시,서구,12,944,34,297214
광주광역시,서구,5,546,26,297214
광주광역시,서구,5,539,56,297214
광주광역시,서구,2,239,24,297214
광주광역시,서구,,216,15,297214
광주광역시,서구,,159,18,297214
광주광역시,서구,1,158,19,297214
광주광역시,서구,12,217,30,297214
광주광역시,서구,5,309,17,297214
광주광역시,서구,1,195,25,297214
광주광역시,서구,3,625,53,297214
광주광역시,서구,,201,18,297214
대구광역시,남구,7,134,17,146658
대구광역시,남구,2,251,18,146658
대구광역시,남구,10,216,18,146658
대구광역시,남구,9,293,32,146658
대구광역시,남구,,107,16,146658
대구광역시,남구,8,301,12,146658
대구광역시,남구,6,380,30,146658
대구광역시,남구,,232,23,146658
대구광역시,남구,2,264,15,146658
대구광역시,남구,5,109,14,146658
대구광역시,남구,19,287,27,146658
대구광역시,남구,2,269,11,146658
대구광역시,남구,2,193,35,146658
대구광역시,달서구,15,477,41,560354
대구광역시,달서구,13,303,42,560354
대구광역시,달서구,7,391,17,560354
대구광역시,달서구,1,541,43,560354
대구광역시,달서구,1,327,31,560354
대구광역시,달서구,2,290,17,560354
대구광역시,달서구,1,361,36,560354
